cue,target,fsg,bsg,msg,qcon,tcon,qfr,tfr,jcn,lsa
moat,england,0.013,0,0.008,4.98,NULL,0,157,23.754098,0.066386
moat,lake,0.026,0,0.0138,4.98,5.7,0,54,22.463329,0.057054
moat,monster,0.013,0,0.0005,4.98,5.08,0,6,23.390171,0.035755
moat,mud,0.013,0,0.0042,4.98,6.02,0,32,23.468669,0.173032
moat,pond,0.013,0,0.0026,4.98,6.14,0,25,23.108564,0.055291
moat,river,0.046,0,0.009,4.98,5.83,0,165,20.864195,0.222947
moat,swamp,0.026,0,0.0006,4.98,6.62,0,5,24.860162,0.074707
moat,water,0.17,0,0.0521,4.98,6.27,0,442,18.870773,0.083926
mob,attack,0.016,0,0,5.1,3.87,10,105,16.908172,0.208081
mob,crowd,0.362,0.067,0.0215,5.1,5.34,10,53,1.454814,0.492073
mob,fight,0.024,0,0.0328,5.1,4.16,10,98,15.460013,0.254483
mob,gang,0.15,0.015,0.0011,5.1,5.55,10,22,0,0.273751
mob,gangster,0.016,0.434,0.0009,5.1,NULL,10,2,21.33743,0.010205
mob,group,0.016,0,0.0512,5.1,4.41,10,390,6.924345,0.155789
mob,mafia,0.047,0,0.0005,5.1,NULL,10,0,3.713565,0.006163
mob,people,0.118,0,0.184,5.1,5.51,10,847,8.269999,0.215475
mob,riot,0.11,0.079,0.0047,5.1,4.31,10,7,21.11977,0.514702
model,airplane,0.068,0,0,NULL,6.83,77,11,11.974184,0.205962
model,build,0.015,0,0,NULL,3.93,77,86,9.952824,0.151606
model,car,0.053,0,0.0014,NULL,6.35,77,274,10.721446,0.153873
model,citizen,0.03,0,0,NULL,4.51,77,30,13.628434,0.054296
model,clay,0.015,0,0,NULL,NULL,77,100,9.008522,0.109197
model,clothes,0.03,0,0.0071,NULL,6.63,77,89,9.229264,0.04157
model,design,0.023,0,0.001,NULL,4.13,77,114,5.983688,0.165215
model,example,0.015,0.021,0.0029,NULL,NULL,77,292,0,0.137602
model,fashion,0.015,0.041,0.0025,NULL,3.75,77,69,7.621486,0.204535
model,female,0.015,0,0.0004,NULL,6.17,77,50,10.215444,0.025964
model,girl,0.03,0,0.0268,NULL,6.83,77,220,11.843009,-0.006071
model,magazine,0.015,0,0,NULL,5.91,77,39,9.599693,0.057746
model,number,0.015,0,0,NULL,3.76,77,472,6.981631,0.061924
model,perfect,0.023,0,0,NULL,NULL,77,58,13.389032,0.186106
model,picture,0.023,0,0,NULL,6.75,77,162,2.798628,0.161575
model,sample,0.015,0,0.0032,NULL,NULL,77,57,12.461059,0.04064
modern,antique,0.014,0,0,NULL,4.78,198,12,16.004865,0.099739
modern,art,0.027,0,0.0032,NULL,4.36,198,208,11.912562,0.178929
modern,contemporary,0.061,0.313,0,NULL,NULL,198,63,14.508734,0.55043
modern,dance,0.068,0,0,NULL,4.98,198,90,16.734161,0.157217
modern,english,0.02,0,0.0003,NULL,NULL,198,195,12.179971,0.227913
modern,fashion,0.02,0,0.0052,NULL,3.75,198,69,13.332978,0.304168
modern,future,0.014,0,0.0014,NULL,2.35,198,227,15.390535,0.261778
modern,history,0.014,0,0.0002,NULL,3.03,198,286,11.714677,0.419033
modern,now,0.027,0,0.0042,NULL,3.02,198,1314,13.96297,0.238444
modern,old,0.102,0,0.1939,NULL,3.41,198,660,14.710425,0.202109
modern,style,0.034,0.015,0.002,NULL,3.75,198,98,10.358508,0.335603
modern,technology,0.02,0.032,0,NULL,NULL,198,43,19.179869,0.436408
modern,today,0.027,0,0.0012,NULL,NULL,198,284,15.396933,0.557061
molasses,candy,0.013,0,0.0164,NULL,6.56,1,16,15.221627,0.347431
molasses,chocolate,0.013,0,0.0184,NULL,5.72,1,9,18.330462,0.320937
molasses,cookie,0.046,0,0.0004,NULL,6.3,1,1,20.360793,0.206846
molasses,gross,0.02,0,0,NULL,2.73,1,30,23.687701,0.017242
molasses,honey,0.078,0,0.0081,NULL,5.91,1,25,4.87491,0.3012
molasses,jelly,0.013,0,0,NULL,5.3,1,3,18.473703,0.231119
molasses,sap,0.013,0,0,NULL,NULL,1,1,22.682938,0.316841
molasses,sugar,0.026,0,0.0112,NULL,6.35,1,34,4.677553,0.44502
molasses,sweet,0.065,0,0.0769,NULL,4.53,1,70,14.570887,0.411186
molasses,syrup,0.255,0.014,0.0059,NULL,6,1,4,1.992429,0.461495
molasses,thick,0.059,0.014,0.0036,NULL,3.77,1,67,22.984807,0.192756
molasses,tree,0.033,0,0.0091,NULL,6.62,1,59,20.180413,0.207809
mold,algae,0.013,0.014,0.0098,4.75,NULL,45,7,16.07717,0.252237
mold,bacteria,0.027,0.021,0.0041,4.75,6.38,45,8,16.556017,0.392614
mold,bread,0.128,0,0.0032,4.75,6.18,45,41,14.593853,0.570102
mold,cheese,0.034,0,0,4.75,6.14,45,9,11.878883,0.253939
mold,clay,0.034,0.2,0,4.75,NULL,45,100,4.037028,0.174246
mold,fungus,0.087,0.127,0.0072,4.75,6.1,45,2,1.491173,0.730289
mold,green,0.201,0,0.019,4.75,5.46,45,116,13.254337,0.073601
mold,gross,0.02,0,0.0074,4.75,2.73,45,30,16.756875,0.027249
mold,growth,0.013,0,0.0034,4.75,NULL,45,155,7.88656,0.122377
mold,jello,0.02,0.026,0,4.75,5.84,45,0,20.775767,0.04117
mold,make,0.02,0,0,4.75,2.89,45,794,2.042279,0.113432
mold,mildew,0.081,0.265,0,4.75,6,45,1,0,0.70694
mold,old,0.054,0,0.0024,4.75,3.41,45,660,15.251807,0.013798
mold,shape,0.06,0.167,0,4.75,4.22,45,85,0,0.235429
mole,animal,0.095,0,0.0009,5.86,5.65,4,68,7.195021,0.112554
mole,black,0.034,0,0.0123,5.86,4.66,4,203,15.368065,0.016765
mole,brown,0.034,0,0.0015,5.86,4.63,4,176,15.676438,0.09722
mole,cheese,0.014,0,0,5.86,6.14,4,9,9.634283,-0.017627
mole,cricket,0.014,0,0,5.86,NULL,4,3,14.459016,0.214307
mole,dig,0.027,0,0.0039,5.86,4.22,4,10,19.780437,0.16135
mole,dirt,0.02,0,0.0109,5.86,5.51,4,43,16.068645,0.017371
mole,face,0.075,0,0.0153,5.86,5.68,4,371,8.361344,0.038069
mole,freckle,0.027,0.052,0,5.86,6,4,3,20.742585,-0.04805
mole,gross,0.014,0,0.0107,5.86,2.73,4,30,17.41038,0.001281
mole,ground,0.027,0,0.0154,5.86,5.44,4,186,15.443777,0.158587
mole,hair,0.014,0,0.0059,5.86,5.7,4,148,16.3827,0.067281
mole,hole,0.082,0.016,0.005,5.86,4.81,4,58,15.246459,0.191296
mole,mark,0.014,0,0,5.86,4.6,4,83,5.840644,0.018007
mole,math,0.014,0,0,5.86,3.78,4,4,20.920502,-0.016179
mole,rabbit,0.014,0,0.0036,5.86,6.04,4,11,12.113137,0.205583
mole,rodent,0.014,0,0,5.86,5.76,4,3,10.204811,0.122837
mole,skin,0.02,0,0.0008,5.86,6.96,4,47,17.503938,0.035308
mole,small,0.014,0,0,5.86,3.98,4,542,15.067729,0.161296
mole,underground,0.02,0,0,5.86,NULL,4,19,22.091636,0.143305
mole,wart,0.054,0.083,0,5.86,NULL,4,11,7.794901,0.092799
molecule,atom,0.46,0.092,0,5.38,4.77,6,37,0,0.418921
molecule,biology,0.013,0,0.0342,5.38,3.96,6,7,18.346604,0.039462
molecule,cell,0.047,0.014,0.0154,5.38,6.63,6,65,14.698749,0.107744
molecule,chemistry,0.107,0,0.0163,5.38,3.65,6,16,19.305392,0.151555
molecule,science,0.093,0,0.0527,5.38,4.14,6,131,15.102546,0.02413
molecule,small,0.113,0,0.0144,5.38,3.98,6,542,14.704369,0.086466
mom,dad,0.759,0.71,0.0004,6.4,6.13,3,15,4.41279,0.911515
mom,friend,0.021,0,0.0001,6.4,4.4,3,133,12.259259,0.097418
mom,love,0.062,0,0.0009,6.4,3.51,3,232,13.639215,0.052776
mom,mother,0.014,0.061,0.003,6.4,5.47,3,216,1.658801,0.139192
mom,parent,0.014,0.063,0.0004,6.4,6.18,3,15,2.398991,0.046902
moment,instant,0.03,0.014,0.0016,2.68,2.43,246,38,0,0.600007
moment,minute,0.086,0,0.0494,2.68,3.52,246,53,0,0.448032
moment,now,0.056,0,0.0108,2.68,3.02,246,1314,3.059479,0.599322
moment,one,0.015,0,0,2.68,3.72,246,3292,7.700363,0.455531
moment,past,0.01,0,0,2.68,2.86,246,281,5.081559,0.212323
moment,reason,0.01,0,0,2.68,3.44,246,241,7.241916,0.233957
moment,second,0.23,0,0.034,2.68,3.61,246,373,0,0.201102
moment,silence,0.01,0,0,2.68,3.09,246,52,9.799694,0.697102
moment,special,0.015,0,0.0004,2.68,NULL,246,245,13.109424,0.089661
moment,time,0.321,0,0.0292,2.68,3.79,246,1599,0.466152,0.454692
moment,truth,0.02,0,0.0001,2.68,2.72,246,126,8.140008,0.271243
monarch,butterfly,0.095,0,0,6.4,5.91,3,2,4.050534,0.076296
monarch,car,0.016,0,0,6.4,6.35,3,274,13.086436,-0.008746
monarch,dictator,0.016,0.015,0.0067,6.4,NULL,3,7,3.574582,0.365715
monarch,government,0.048,0,0,6.4,4.63,3,417,14.767559,0.281139
monarch,king,0.317,0.039,0.0552,6.4,5.54,3,88,0.221527,0.562441
monarch,leader,0.032,0,0.0017,6.4,5.83,3,74,7.756207,0.202901
monarch,queen,0.063,0,0.2447,6.4,6.38,3,41,8.334931,0.552612
monarch,rule,0.024,0,0.0024,6.4,2.79,3,73,15.092517,0.318441
monarch,ruler,0.143,0,0.015,6.4,6.37,3,3,0.306913,0.44584
monarchy,anarchy,0.091,0.027,0.0017,NULL,NULL,0,7,23.279093,0.401502
monarchy,democracy,0.026,0,0.0081,NULL,1.79,0,24,2.637882,0.491976
monarchy,dictator,0.045,0,0.0048,NULL,NULL,0,7,21.786967,0.509553
monarchy,england,0.045,0,0.0019,NULL,NULL,0,157,20.855927,0.369143
monarchy,government,0.065,0,0.0191,NULL,4.63,0,417,10.594455,0.396364
monarchy,king,0.253,0,0.0505,NULL,5.54,0,88,19.047982,0.486621
monarchy,oligarchy,0.026,0.066,0,NULL,NULL,0,0,7.520663,0.494081
monarchy,one,0.045,0,0.0026,NULL,3.72,0,3292,16.322,0.113541
monarchy,power,0.013,0,0.0009,NULL,3.32,0,342,12.415112,0.414542
monarchy,queen,0.045,0,0.2015,NULL,6.38,0,41,20.684234,0.435293
monarchy,royal,0.019,0,0,NULL,3.2,0,48,21.774633,0.555894
monarchy,ruler,0.11,0,0.021,NULL,6.37,0,3,18.519547,0.466776
monastery,church,0.11,0,0.1087,5.44,5.82,2,348,9.074987,0.52587
monastery,convent,0.014,0.013,0.0019,5.44,5.33,2,4,1.611175,0.166147
monastery,monk,0.462,0.095,0.0011,5.44,6.63,2,16,19.149751,0.726423
monastery,nun,0.055,0,0.05,5.44,6.76,2,2,19.816499,0.073972
monastery,priest,0.152,0,0.1674,5.44,6.59,2,16,18.583561,0.455996
monastery,quiet,0.041,0,0,5.44,3.7,2,76,19.988806,0.07978
monastery,religion,0.041,0,0.0665,5.44,3.71,2,119,20.140581,0.319365
monday,bad,0.02,0,0,NULL,3,68,142,15.709438,0.177926
monday,beginning,0.02,0,0,NULL,2.43,68,164,9.714114,0.201512
monday,blues,0.033,0,0,NULL,NULL,68,22,18.69089,0.051928
monday,boring,0.027,0,0.0019,NULL,2.65,68,5,22.003653,0.206207
monday,class,0.027,0,0.0112,NULL,5.03,68,207,16.567538,0.164853
monday,day,0.013,0,0.0663,NULL,4.67,68,686,3.709956,0.548436
monday,friday,0.08,0.068,0.0107,NULL,NULL,68,60,4.104922,0.672268
monday,morning,0.027,0,0.0006,NULL,5.11,68,211,11.681015,0.478209
monday,school,0.033,0,0.0154,NULL,5.25,68,492,11.012246,0.332721
monday,sleep,0.02,0,0.0267,NULL,4.74,68,65,12.940628,0.096955
monday,sunday,0.04,0.247,0.0011,NULL,4.45,68,101,3.476967,0.494126
monday,tuesday,0.353,0.088,0,NULL,NULL,68,59,4.121723,0.713377
monday,week,0.047,0,0.0229,NULL,3.74,68,275,11.191441,0.565258
monday,work,0.027,0,0.0204,NULL,3.88,68,760,15.159095,0.218965
money,bank,0.019,0.799,0.0016,5.77,5.69,265,83,9.535252,0.292825
money,bill,0.013,0.193,0.0127,5.77,5.36,265,133,3.578855,0.099231
money,buy,0.026,0.122,0.0093,5.77,3.61,265,70,8.844783,0.570651
money,cash,0.212,0.814,0.0032,5.77,6.28,265,36,3.184957,0.191432
money,check,0.026,0.3,0.0039,5.77,4.38,265,88,11.439815,0.096201
money,clothes,0.013,0,0.0009,5.77,6.63,265,89,14.623518,0.153515
money,coin,0.019,0.436,0,5.77,5.7,265,10,2.795639,0.43741
money,dollar,0.051,0.277,0.0112,5.77,5.68,265,46,4.813964,0.553091
money,dough,0.019,0.054,0,5.77,6.22,265,13,2.416854,0.030303
money,gas,0.019,0.077,0,5.77,5.34,265,98,13.403927,0.020554
money,green,0.064,0.014,0.0014,5.77,5.46,265,116,15.040987,0.037954
money,job,0.013,0.173,0.0025,5.77,4.11,265,238,12.231817,0.158891
money,lot,0.013,0,0,5.77,4.43,265,127,13.713471,0.264792
money,luxury,0.013,0.165,0.0006,5.77,3.5,265,21,16.94628,0.292385
money,wealth,0.051,0.308,0.0045,5.77,3.28,265,22,0.077027,0.254674
money,work,0.026,0.088,0.0075,5.77,3.88,265,760,13.263479,0.201562
mongoose,animal,0.236,0,0.0138,5.76,5.65,0,68,8.804444,0.066152
mongoose,bird,0.102,0,0.0085,5.76,5.77,0,31,10.25315,0.037312
mongoose,cobra,0.094,0,0,5.76,6.23,0,3,15.636483,0.09901
mongoose,duck,0.024,0,0.0081,5.76,5.68,0,9,13.459675,0.219443
mongoose,goose,0.031,0,0.0039,5.76,6.63,0,4,14.856192,0.211688
mongoose,rat,0.016,0,0,5.76,6.11,0,6,13.395488,0.163608
mongoose,snake,0.213,0,0.0783,5.76,6.48,0,44,12.205392,0.157839
monk,church,0.079,0,0.1567,6.63,5.82,16,348,15.500271,0.428903
monk,friar,0.016,0.137,0,6.63,5.22,16,0,5.99391,0.224311
monk,monastery,0.095,0.462,0,6.63,5.44,16,2,19.149751,0.726423
monk,nun,0.063,0.021,0.0275,6.63,6.76,16,2,4.351667,0.058218
monk,priest,0.323,0,0.0392,6.63,6.59,16,16,13.219295,0.356938
monk,religion,0.087,0,0.0394,6.63,3.71,16,119,17.426157,0.306831
monk,robe,0.016,0,0,6.63,5.74,16,6,17.801513,0.184799
monkey,animal,0.062,0,0.0549,5.46,5.65,9,68,5.099075,0.384493
monkey,ape,0.174,0.459,0.0048,5.46,6.4,9,3,8.009098,0.375148
monkey,back,0.049,0,0,5.46,4.89,9,967,13.238195,0.257606
monkey,banana,0.09,0.062,0,5.46,6.29,9,4,17.81166,0.244197
monkey,brass,0.014,0.028,0,5.46,5.53,9,19,17.700055,0.11708
monkey,cage,0.021,0.014,0.0024,5.46,5.88,9,9,17.936898,0.345436
monkey,chimpanzee,0.035,0.68,0.0024,5.46,NULL,9,0,9.65773,0.410455
monkey,experiment,0.014,0,0,5.46,NULL,9,122,19.019362,0.0824
monkey,human,0.028,0,0.0013,5.46,6.37,9,299,3.326603,0.199965
monkey,jungle,0.014,0.128,0.0085,5.46,6.28,9,20,19.245203,0.340829
monkey,man,0.021,0,0.0166,5.46,6.14,9,1207,3.326603,0.237117
monkey,see,0.014,0,0,5.46,3.44,9,772,16.398013,0.288841
monkey,shine,0.021,0,0.0013,5.46,4.07,9,5,19.657952,0.045126
monkey,song,0.014,0,0,5.46,5.04,9,70,16.119413,0.109938
monkey,tarzan,0.021,0.04,0.0005,5.46,NULL,9,4,18.447802,0.152912
monkey,tree,0.028,0,0.0016,5.46,6.62,9,59,12.85661,0.313704
monkey,zoo,0.056,0.041,0.0017,5.46,5.79,9,9,20.007203,0.43661
monopoly,business,0.013,0,0,NULL,4.05,14,392,8.724557,0.265278
monopoly,car,0.02,0,0,NULL,6.35,14,274,17.480684,-0.018329
monopoly,fun,0.013,0,0.079,NULL,2.45,14,44,13.657657,0.023778
monopoly,game,0.556,0.115,0.0008,NULL,4.72,14,123,4.576387,0.047897
monopoly,life,0.013,0,0.0111,NULL,3.88,14,715,12.311177,0.051458
monopoly,money,0.118,0,0.0029,NULL,5.77,14,265,17.936576,0.062741
monopoly,one,0.013,0,0,NULL,3.72,14,3292,15.060014,0.142851
monopoly,property,0.013,0,0,NULL,5.99,14,156,13.812155,0.110065
monopoly,win,0.026,0,0.015,NULL,2.88,14,55,19.813358,0.144164
monster,animal,0.036,0,0.0097,5.08,5.65,6,68,7.130481,0.175273
monster,creature,0.036,0.286,0,5.08,NULL,6,15,7.130481,0.517632
monster,dracula,0.036,0.02,0.0052,5.08,NULL,6,0,10.566022,0.120408
monster,dragon,0.012,0,0.0005,5.08,5.49,6,1,2.913906,0.425171
monster,evil,0.012,0,0.0016,5.08,2.28,6,72,19.316206,0.274166
monster,fear,0.061,0.014,0.0086,5.08,3.22,6,127,13.279683,0.216969
monster,frankenstein,0.133,0.559,0.001,5.08,NULL,6,0,10.566022,0.176288
monster,ghost,0.018,0.03,0.0013,5.08,4.25,6,11,13.843705,0.299412
monster,giant,0.012,0,0,5.08,5.33,6,23,0,0.362545
monster,green,0.012,0,0.0084,5.08,5.46,6,116,15.219079,0.083426
monster,halloween,0.012,0,0.0005,5.08,4.12,6,1,24.043663,0.156403
monster,horror,0.024,0,0.0052,5.08,3.02,6,17,15.864706,0.283405
monster,mash,0.03,0,0,5.08,3.53,6,1,21.605738,0.009729
monster,movie,0.042,0,0.0129,5.08,5.85,6,29,18.579763,0.213471
monster,scare,0.133,0,0.0005,5.08,4.07,6,3,18.429443,0.365407
monster,scream,0.012,0,0.0038,5.08,4.16,6,13,21.131374,0.192516
month,bill,0.013,0,0,3.2,5.36,130,133,12.38881,0.053918
month,day,0.195,0,0.0658,3.2,4.67,130,686,3.750713,0.288409
month,march,0.034,0.095,0,3.2,4.2,130,120,2.937289,0.25267
month,period,0.013,0,0,3.2,3.92,130,265,2.897291,0.308642
month,time,0.013,0,0.0397,3.2,3.79,130,1599,5.30383,0.293894
month,week,0.067,0.216,0.0043,3.2,3.74,130,275,7.745873,0.404867
month,year,0.275,0.321,0.0013,3.2,3.4,130,660,6.406971,0.440888
monthly,calendar,0.033,0,0,NULL,6.48,23,28,22.543848,0.302866
monthly,daily,0.079,0.034,0.0364,NULL,4.19,23,122,16.20982,0.199353
monthly,days,0.02,0,0,NULL,NULL,23,15,18.691938,0.105681
monthly,magazine,0.026,0,0.004,NULL,5.91,23,39,10.375166,0.181568
monthly,newspaper,0.013,0,0.0115,NULL,6.56,23,65,8.846583,0.110595
monthly,payment,0.013,0,0.0005,NULL,4.58,23,53,18.271849,0.651035
monthly,period,0.191,0,0,NULL,3.92,23,265,15.203114,0.309409
monthly,rent,0.026,0.014,0,NULL,4.29,23,21,20.033657,0.403828
monthly,time,0.013,0,0.0494,NULL,3.79,23,1599,17.047101,0.191924
monthly,weekly,0.178,0.245,0.0093,NULL,NULL,23,24,4.064875,0.425062
monument,award,0.021,0,0,NULL,4.58,29,46,15.72698,0.148535
monument,building,0.043,0,0.0008,NULL,5.91,29,160,7.773088,0.304553
monument,cement,0.014,0,0.0073,NULL,6.42,29,11,17.058442,0.093293
monument,history,0.014,0,0.0004,NULL,3.03,29,286,17.434664,0.185647
monument,marble,0.014,0,0.0175,NULL,6.23,29,21,16.330263,0.328101
monument,memorial,0.036,0.02,0.0051,NULL,NULL,29,23,0,0.461418
monument,museum,0.014,0,0.0075,NULL,NULL,29,32,15.996161,0.283431
monument,park,0.014,0,0,NULL,5.45,29,94,8.141334,0.318626
monument,president,0.021,0,0,NULL,5.4,29,382,14.628224,0.204083
monument,sculpture,0.014,0,0.0098,NULL,6.33,29,11,13.577179,0.194827
monument,statue,0.364,0.054,0.0019,NULL,6,29,15,16.56205,0.360054
monument,stone,0.014,0,0.0351,NULL,6.32,29,58,15.067502,0.332674
monument,tower,0.014,0,0,NULL,6.96,29,13,12.32696,0.357479
moo,cow,0.96,0.061,0,NULL,6.12,0,29,19.415968,0.745382
mood,anger,0.01,0,0.0018,1.52,3.75,37,48,7.911205,0.411385
mood,attitude,0.015,0.02,0.0005,1.52,1.83,37,107,10.555092,0.376796
mood,bad,0.112,0,0.0484,1.52,3,37,142,15.597217,0.196805
mood,change,0.025,0,0,1.52,3.06,37,240,13.631964,0.190452
mood,emotion,0.066,0.014,0.0474,1.52,2.4,37,34,5.641653,0.556779
mood,expression,0.015,0.021,0.005,1.52,2.48,37,79,13.232589,0.438871
mood,feeling,0.193,0.092,0.0194,1.52,2.33,37,172,4.594005,0.491612
mood,good,0.056,0,0.1003,1.52,2.53,37,807,13.960436,0.237726
mood,personality,0.015,0.022,0.0013,1.52,2.61,37,48,16.728842,0.233711
mood,ring,0.015,0,0,1.52,5.88,37,47,17.818007,0.120854
mood,state,0.015,0,0,1.52,4.31,37,808,6.827337,0.136065
mood,swing,0.081,0,0,1.52,5.08,37,24,14.696157,0.129246
mood,temper,0.01,0.014,0.0012,1.52,2.7,37,12,0,0.32172
moon,astronomy,0.016,0.027,0.0022,5.68,3.84,60,24,21.24992,0.204476
moon,full,0.102,0,0,5.68,3.74,60,230,18.989746,0.241131
moon,moonlight,0.031,0.027,0,5.68,NULL,60,13,0,0.423021
moon,night,0.102,0.019,0.0123,5.68,4.83,60,411,6.558366,0.211137
moon,shine,0.071,0.016,0.0358,5.68,4.07,60,5,17.73144,0.216488
moon,sky,0.039,0,0.0233,5.68,5.32,60,58,18.198362,0.343992
moon,space,0.024,0.025,0.003,5.68,3.59,60,184,14.175952,0.255925
moon,star,0.118,0.115,0.0193,5.68,5.59,60,25,4.538708,0.105264
moon,sun,0.299,0.15,0.0449,5.68,6.23,60,112,3.881249,0.272194
moon,white,0.024,0,0,5.68,4.68,60,365,16.189351,0.068174
moonlight,beach,0.034,0,0.0069,NULL,6.08,13,61,20.649211,0.142804
moonlight,dark,0.068,0,0.0424,NULL,4.68,13,185,17.89453,0.507322
moonlight,dinner,0.014,0,0.0008,NULL,5.38,13,91,20.03165,0.202012
moonlight,evening,0.014,0,0.0016,NULL,3.93,13,133,19.746066,0.325238
moonlight,glow,0.014,0,0,NULL,NULL,13,19,5.48411,0.363931
moonlight,job,0.034,0,0.0013,NULL,4.11,13,238,8.941984,0.029066
moonlight,kiss,0.02,0,0.0024,NULL,5.78,13,17,21.499366,0.19615
moonlight,moon,0.027,0.031,0.0186,NULL,5.68,13,60,0,0.423021
moonlight,night,0.203,0,0.027,NULL,4.83,13,411,18.339538,0.520263
moonlight,romance,0.115,0,0,NULL,2.75,13,13,19.483303,0.058209
moonlight,romantic,0.061,0,0,NULL,NULL,13,32,21.192727,0.067716
moonlight,sky,0.034,0,0.0193,NULL,5.32,13,58,19.460932,0.342309
moonlight,sun,0.027,0,0.021,NULL,6.23,13,112,3.881249,0.144807
moonlight,sunshine,0.054,0,0,NULL,5.47,13,8,3.881249,0.258707
moonlight,work,0.014,0,0.0193,NULL,3.88,13,760,4.646041,0.033464
moose,animal,0.182,0,0.0201,6.03,5.65,0,68,8.516799,0.162758
moose,antelope,0.024,0.013,0.0009,6.03,NULL,0,7,8.947985,0.27958
moose,antler,0.139,0.027,0.0076,6.03,5.98,0,3,25.734726,0.247903
moose,bull,0.018,0,0.0093,6.03,6.4,0,14,8.876501,0.255967
moose,call,0.012,0,0.0012,6.03,3.74,0,188,20.532194,0.06405
moose,chocolate,0.024,0,0,6.03,5.72,0,9,24.057546,0.093262
moose,cow,0.03,0,0.01,6.03,6.12,0,29,8.554905,0.031592
moose,deer,0.067,0,0.1158,6.03,3.96,0,13,3.449989,0.514497
moose,elk,0.036,0.263,0.0004,6.03,5.75,0,1,0,0.334751
moose,head,0.024,0,0,6.03,5.98,0,424,11.667658,0.155206
moose,horn,0.085,0,0.0101,6.03,5.91,0,31,22.015279,0.184348
moose,hunt,0.042,0,0.0028,6.03,4.12,0,10,21.229169,0.434479
moose,large,0.012,0,0.0087,6.03,3.14,0,361,22.639288,0.084535
moose,lodge,0.03,0.014,0,6.03,6.15,0,19,20.349192,0.248667
moose,mountain,0.012,0,0.0013,6.03,6.25,0,33,21.057951,0.08664
moose,woods,0.018,0,0.0009,6.03,6.87,0,25,23.191632,0.449194
mop,broom,0.181,0.079,0.0191,6.29,6.09,3,2,2.197223,0.204826
mop,clean,0.157,0.014,0.0333,6.29,3.82,3,70,19.341986,0.132051
mop,floor,0.244,0.043,0.0094,6.29,5.47,3,158,16.350556,0.11919
mop,handle,0.024,0,0.0085,6.29,5.29,3,53,13.14285,0.037675
mop,mess,0.047,0,0,6.29,3.75,3,22,19.708317,0.341416
mop,pail,0.024,0,0,6.29,5.27,3,4,17.75316,0.11131
mop,scrub,0.016,0,0,6.29,NULL,3,9,22.798258,0.182889
mop,sponge,0.031,0.02,0.0003,6.29,5.93,3,7,0.769133,0.043807
mop,sweep,0.047,0.056,0.0912,6.29,4.18,3,15,13.302649,0.125451
mop,water,0.031,0,0.0162,6.29,6.27,3,442,16.791201,0.022816
mop,wax,0.016,0,0.0181,6.29,5.47,3,14,19.440502,0.113773
mop,wet,0.039,0,0.0035,6.29,4.74,3,53,19.196437,0.212885
mop,work,0.016,0,0,6.29,3.88,3,760,14.594279,0.050119
moral,attitude,0.014,0,0,1.39,1.83,142,107,14.140072,0.41159
moral,belief,0.041,0.068,0.0003,1.39,1.55,142,64,14.71194,0.59529
moral,character,0.014,0,0,1.39,3.69,142,118,8.114973,0.321839
moral,ethics,0.014,0,0.0023,1.39,NULL,142,19,17.868949,0.296054
moral,good,0.048,0,0.0018,1.39,2.53,142,807,13.275805,0.179577
moral,issue,0.021,0,0,1.39,2,142,152,16.309223,0.22309
moral,judge,0.014,0,0.0013,1.39,6.25,142,77,18.163984,0.153968
moral,justice,0.014,0,0.0002,1.39,2.18,142,114,14.699397,0.232551
moral,low,0.014,0,0.0008,1.39,3.18,142,174,15.839828,0.075366
moral,none,0.041,0,0.0017,1.39,2.84,142,108,19.261143,0.216012
moral,regret,0.041,0,0,1.39,2.33,142,9,19.699387,0.204144
moral,sex,0.014,0,0.0024,1.39,5.33,142,84,16.282932,0.177424
moral,soul,0.014,0,0.0016,1.39,1.87,142,47,12.037605,0.343943
moral,spirit,0.014,0,0.0011,1.39,1.86,142,182,4.326495,0.402821
moral,story,0.014,0,0.0002,1.39,4.18,142,153,9.788663,0.098326
moral,support,0.027,0,0,1.39,3,142,180,15.605493,0.204309
moral,values,0.082,0,0.0069,1.39,NULL,142,182,18.703475,0.396263
moral,wrong,0.014,0,0.024,1.39,2.6,142,129,16.233766,0.261824
morals,bad,0.013,0,0.0163,1.39,3,7,142,16.847496,0.186785
morals,church,0.02,0,0.0031,1.39,5.82,7,348,16.943122,0.106666
morals,dilemma,0.013,0,0,1.39,2.6,7,25,19.751916,0.218325
morals,ethics,0.039,0.331,0.0029,1.39,NULL,7,19,0,0.304495
morals,feelings,0.02,0,0,1.39,NULL,7,61,13.314693,0.124301
morals,good,0.02,0,0.0127,1.39,2.53,7,807,15.210745,0.19868
morals,high,0.039,0,0.0011,1.39,3.62,7,497,16.771207,0.082283
morals,law,0.02,0,0,1.39,3.36,7,299,11.143055,0.158129
morals,manners,0.02,0.014,0.001,1.39,NULL,7,15,20.307042,0.312829
morals,no,0.02,0,0,1.39,3.14,7,2201,15.515904,0.14561
morals,none,0.059,0,0.0006,1.39,2.84,7,108,12.746973,0.177859
morals,religion,0.02,0,0.0035,1.39,3.71,7,119,11.38278,0.387394
morals,right,0.02,0,0.002,1.39,3.53,7,613,9.653814,0.115051
morals,values,0.184,0.479,0.0024,1.39,NULL,7,182,12.189325,0.437432
