"index","TargetWord","Prime","PLength","PSubFreq","PLogSubFreq","PLogHAL","POrthoN","PFreqGreater","PBGSum","PBGMean","PPOS","PELP.NT.RT","PELP.NT.Z","PELP.NT.Acc","Relation1","Relation2","FAS","BAS","CueFanOut","LSA","NT.200ms.RT","NT.200ms.Z","NT.200ms.Acc","NT.1200ms.RT","NT.1200ms.Z","NT.1200ms.Acc","NT.200ms.RT.Priming","NT.200ms.Z.Priming","NT.200ms.Acc.Priming","NT.1200ms.RT.Priming","NT.1200ms.Z.Priming","NT.1200ms.Acc.Priming","TLength","TSubFreq","TLogSubFreq","TLogHAL","TOrthoN","TFreqGreater","TBGSum","TBGMean","TPOS","TELP_LDT_RT","TELP_LDT_Z","TELP_LDT_Acc","TargetFanIn","first","second","root","raw","affix","old","jcn.x","lsa.x","fsg.x","bsg.x","word_1","word_2","distance","CUE","TARGET","FSG","BSG","MSG","OSG","QSS","QFR","QCON","QPS","TSS","TFR","TCON","TPS","cue","target","fsg.y","bsg.y","msg","qcon","tcon","qfr","tfr","jcn.y","lsa.y"
"scientist.science","science","scientist",9,12.18,2.79,9.11,0,NA,21051,2631.38,"NN",673.34,-0.23,1,"unclassified","",0.029,0.016,17,0.7,562.463414634146,-0.0801102123943911,1,497.086956521739,-0.191330873832217,1,-10.9370988446727,0.30317829342199,0,-11.8536231884058,-0.118978768452085,0,7,37.25,3.28,11.51,0,NA,9962,1660.33,"NN",572.71,-0.66,1,81,"science","scientist",0.299941799829382,0.20853750229771,0.877834221955504,"0.596760645","13.297519","0.610684","0.016","0.029","science","scientist",0.44823,"scientist","science",0.029,"1.6E-2","4.24E-2","1.8700000000000001E-2",17,17,"6.48","N","18","131","4.1399999999999997","N","scientist","science",0.029,0.016,0.0424,"6.48","4.14",17,131,13.297519,0.610684
"scoop.shovel","shovel","scoop",5,5.67,2.46,7.85,5,0,5027,1256.75,"NN|VB",702.96,-0.26,0.96,"functional property","",0.108,0,13,0.4,488.882352941176,-0.321897369452804,1,525.088235294118,-0.160337948564583,1,-17.406162464986,-0.140555208471511,0,-53.2826797385621,-0.334549308020949,-0.0277777777777778,6,6.84,2.54,6.92,1,1,6665,1333,"NN|VB",669.52,-0.36,0.94,13,"scoop","shovel",0.039244179278588,0.0398764668039019,0,"NULL","1.734602","0.349878","0.108","0","shovel","scoop",0.663656,"scoop","shovel",0.108,"0","1.12E-2","9.1999999999999998E-3",13,5,"NULL","N","13","5","5.68","N","scoop","shovel",0.108,0,0.0112,"NULL","5.68",5,5,1.734602,0.349878
"scrambled.letters","letters","scrambled",9,7.2,2.57,7.41,1,0,15239,1904.88,"VB",691.89,-0.1,1,"unclassified","",0.033,0,9,0.02,514.942857142857,-0.029106644380266,0.971428571428571,561.352941176471,0.0317109708828361,1,14.8071428571428,-0.229328629861286,0.0285714285714286,-16.1029411764706,0.176759676744062,0,7,37.45,3.28,10.4,2,0,17468,2911.33,"NN",640.47,-0.57,1,10,NA,NA,0,0,0,NA,NA,NA,NA,NA,"letters","scrambled",0.871254,"scrambled","letters",0.033,"0","2.2000000000000001E-3","0",9,9,"NULL","V","17","115","5.52","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scrap.bit","bit","scrap",5,4.37,2.35,7.79,3,1,5656,1414,"NN|VB",677.63,-0.25,0.96,"unclassified","",0.046,0,20,0.33,554.871794871795,-0.10629447109909,0.948717948717949,514.818181818182,0.0293410257900572,0.96969696969697,-18.6495726495727,0.126198250315817,0.0142450142450142,41.6433566433566,0.143971820483262,-0.00815850815850816,3,235.04,4.08,11.98,16,2,2793,1396.5,"NN|VB",603.48,-0.66,1,5,"bit","scrap",0.426909255085618,0.462919950589833,0,"NULL","NULL","NULL","NULL","NULL","bit","scrap",0.874041,"scrap","bit",0.046,"0","1.6999999999999999E-3","1.1900000000000001E-2",20,8,"4.33","N","14","101","3.88","N","scrap","bit",0.046,0,0.0017,"4.33","3.88",8,101,0,0.26209
"scratch.bite","bite","scratch",7,18.84,2.98,9,0,NA,10720,1786.67,"NN|VB",690.41,-0.16,1,"unclassified","",0.014,0,13,0.19,511.46875,-0.338400008566138,1,543.5,-0.158552177214173,1,32.03125,0.395677969112399,0,7.82352941176475,0.0116189259487381,0,4,40.78,3.32,9.01,10,3,7188,2396,"NN|VB",576.78,-0.7,0.94,37,NA,NA,0,0,0,NA,NA,NA,NA,NA,"bite","scratch",0.612532,"scratch","bite",0.014,"0","0.01","3.3E-3",13,9,"5.31","V","19","10","4.32","V","scratch","bite",0.014,0,0.01,"5.31","4.32",9,10,5.483178,0.145585
"scream.fear","fear","scream",6,26.41,3.13,8.91,1,1,8975,1795,"NN|VB",691.58,-0.14,0.96,"unclassified","",0.024,0.014,12,0.36,508.24,0.0488043770420554,0.96,538.333333333333,0.0756003910983213,1,19.96,-0.0381318232531352,0.04,-2.61904761904771,-0.154241657531904,0,4,69.08,3.55,10.45,12,3,5351,1783.67,"NN|VB",588.47,-0.68,1,57,"fear","scream",0.419898082523975,0,0,"0.455678251","13.605627","0.28166","0.014","0.024","fear","scream",0.648018,"scream","fear",0.024,"1.4E-2","7.9000000000000008E-3","1.8E-3",12,13,"4.16","V","17","127","3.22","N","scream","fear",0.024,0.014,0.0079,"4.16","3.22",13,127,13.605627,0.28166
"screen.window","window","screen",6,23.39,3.08,11.22,0,NA,10901,2180.2,"NN|VB",700.83,0.13,1,"category","bpa",0.027,0,16,0.15,655.4,0.544060670132047,1,533.939393939394,0.0732673462511682,0.96969696969697,-64.7333333333333,-0.23314927695248,-0.121212121212121,7.39393939393938,-0.00342392472730776,-0.0437710437710438,6,86,3.64,10.91,0,NA,10399,2079.8,"NN",640.63,-0.56,0.94,33,NA,NA,0,0,0,NA,NA,NA,NA,NA,"window","screen",0.6848,"screen","window",0.027,"0","7.3000000000000001E-3","7.1000000000000004E-3",16,48,"NULL","N","14","119","6.27","N","screen","window",0.027,0,0.0073,"NULL","6.27",48,119,2.617794,0.091661
"scrub.dishes","dishes","scrub",5,6.24,2.5,6.77,1,0,2714,678.5,"NN|VB",678.61,-0.25,1,"action","",0.041,0,19,0.31,532.464285714286,-0.0697007663408858,1,511.692307692308,0.157905726079529,1,9,-0.177974064154529,-0.0357142857142857,5.44494720965309,-0.298589197479226,0,6,11.86,2.78,8.13,4,1,12169,2433.8,"NN|VB",578.64,-0.73,1,12,"dishes","scrub",0.325132817923316,0.246391309246769,0,"NULL","NULL","NULL","NULL","NULL","dishes","scrub",0.756838,"scrub","dishes",0.041,"0","8.9999999999999998E-4","4.48E-2",19,9,"NULL","N","19","21","NULL","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"seafood.crab","crab","seafood",7,2.02,2.02,6.87,0,NA,6129,1021.5,"NN",640.12,-0.42,1,"supraordinate","",0.082,0.088,14,0.33,524.454545454546,-0.0849135011338054,1,533.40625,0.132627253273905,1,48.7161862527715,0.195858323292244,-0.024390243902439,-59.2698863636364,-0.245542805888853,0,4,6.9,2.55,6.89,7,5,4912,1637.33,"NN",619.31,-0.51,0.94,8,"seafood","crab",0.115604348496036,0,0,"NULL","3.742417","0.274556","0.082","0.088","crab","seafood",0.508693,"seafood","crab",0.082,"8.7999999999999995E-2","2.87E-2","3.3099999999999997E-2",14,3,"6.17","N","21","2","5.92","N","seafood","crab",0.082,0.088,0.0287,"6.17","5.92",3,2,3.742417,0.274556
"seam.thread","thread","seam",4,0.65,1.53,6.99,13,9,4791,1597,"NN|VB",705.64,-0.15,0.96,"unclassified","",0.036,0,13,0.08,608.259259259259,0.288335901132683,1,548.625,0.0947703471524196,1,-24.2895622895622,0.00889145255980439,0,59.405303030303,0.525501422144574,0,6,5.16,2.42,10.95,1,0,8981,1796.2,"NN|VB",671.48,-0.33,0.97,19,"seam","thread",0.52215542705688,0.217012092933668,0.528328871332683,"NULL","14.381661","0.051929","0.036","0","thread","seam",0.754528,"seam","thread",0.036,"0","3.0099999999999998E-2","2.41E-2",13,18,"5.27","N","6","15","6.04","N","seam","thread",0.036,0,0.0301,"5.27","6.04",18,15,14.381661,0.051929
"search.seek","seek","search",6,48.37,3.39,11.27,1,0,8760,1752,"NN|VB",591.48,-0.49,1,"synonym","",0.042,0.03,9,0.43,438.2,-0.651531506301589,1,516.190476190476,-0.115961989250824,1,60.1666666666667,0.289689497794048,0,59.8095238095239,0.463946594276012,0,4,18.31,2.97,9.89,11,3,2965,988.33,"VB",598.39,-0.69,0.94,7,"search","seek",0.866805486148289,0.844110432740582,0,"0.879489698","0","0.369331","0.042","0.03","search","seek",0.787263,"search","seek",0.042,"0.03","3.5299999999999998E-2","0.33169999999999999",9,66,"3.43","V","5","69","3.71","V","search","seek",0.042,0.03,0.0353,"3.43","3.71",66,69,0,0.369331
"seat.table","table","seat",4,78.78,3.6,9.75,19,3,8027,2675.67,"NN|VB",658,-0.29,1,"unclassified","",0.014,0,10,0.13,553.371428571429,-0.241675254116168,1,463.285714285714,-0.631842142019006,1,-35.3142857142858,0.0153851260499125,0,74.5942857142857,0.500060846814641,0,5,105.63,3.73,10.93,4,0,7479,1869.75,"NN|VB",664.74,-0.54,1,45,"seat","table",0.616756429306139,0.604406335936364,0,"0.483705243","3.054163","0.096576","0.014","0","table","seat",0.59743,"seat","table",0.014,"0","0.17050000000000001","0.41220000000000001",10,54,"6.79","N","10","198","6","N","seat","table",0.014,0,0.1705,"6.79","6",54,198,3.054163,0.096576
"seatbelt.protection","protection","seatbelt",8,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"functional property","",0.062,0.034,11,NA,581.318181818182,0.210523875509094,1,578.958333333333,0.325834059427999,1,-51.7765151515152,-0.104136050406502,0,-49.7833333333334,-0.0775933185883984,0,10,23.47,3.08,10.4,1,0,23119,2568.78,"NN",690,-0.36,1,17,"protection","seatbelt",0.474391545862787,0.355246779888372,0.0363641134072313,"0.52524668","NULL","NULL","0.034","0.062","protection","seatbelt",0.864266,"seatbelt","protection",0.062,"3.4000000000000002E-2","1.12E-2","2.8799999999999999E-2",11,0,"6.53","N","23","68","3.49","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"secluded.beach","beach","secluded",8,1.02,1.72,6.4,0,NA,11936,1705.14,"VB",760.64,-0.03,1,"fpa","",0.013,0,16,0.01,510.1,-0.0604887558839899,1,543.594594594595,0.109572347327689,1,42.7333333333333,0.322073417004407,0,-8.67792792792795,0.195998558091577,0,5,56.63,3.46,10.19,7,1,5654,1413.5,"NN",649.53,-0.49,1,60,NA,NA,0,0,0,NA,NA,NA,NA,NA,"beach","secluded",0.61716,"secluded","beach",0.013,"0","0","0",16,1,"NULL","V","16","61","6.08","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"second.minute","minute","second",6,284.57,4.16,11.92,0,NA,12174,2434.8,"JJ|NN|RB|VB",663.25,-0.3,1,"category","",0.152,0.381,10,0.33,580.020833333333,0.191412766259238,1,570.448979591837,0.168925873102927,0.979591836734694,7.94791666666663,0.0953755177590019,-0.03125,87.1873840445269,0.270152938123804,0.0204081632653061,6,377.49,4.28,10.3,0,NA,13875,2775,"NN",637.69,-0.67,1,8,NA,NA,0,0,0,NA,NA,NA,NA,NA,"second","minute",0.394627,"second","minute",0.152,"0.38100000000000001","2.5999999999999999E-3","9.9000000000000008E-3",10,373,"3.61","AJ","7","53","3.52","N","second","minute",0.152,0.381,0.0026,"3.61","3.52",373,53,0,0.281006
"secret.deodorant","deodorant","secret",6,109.51,3.75,10.47,0,NA,10025,2005,"JJ|NN",658.41,-0.31,1,"supraordinate","",0.064,0.027,24,0.08,638.833333333333,1.03559355017284,1,751,1.39119752759672,1,-43.6333333333333,-0.197338687000868,-0.05,-169.153846153846,-0.326404885716581,0,9,1.61,1.92,5.18,0,NA,16331,2041.38,"NN",718.91,-0.2,1,10,NA,NA,0,0,0,NA,NA,NA,NA,NA,"deodorant","secret",0.844554,"secret","deodorant",0.064,"2.7E-2","0","0",24,52,"NULL","AJ","17","2","6.19","N","secret","deodorant",0.064,0.027,0,"NULL","6.19",52,2,22.073593,0.037468
"section.eight","eight","section",7,27.33,3.14,11.46,1,0,16363,2727.17,"NN|VB",648.22,-0.36,1,"fpa","",0.021,0,13,0.13,509.69696969697,-0.355971768150203,0.939393939393939,532.806451612903,-0.0733936095291643,0.967741935483871,81.918414918415,0.634420922370781,0.0221445221445221,113.347394540943,0.649470905690876,0.032258064516129,5,98.24,3.7,9.77,7,6,1939,484.75,"minor|NN",580.09,-0.73,0.94,8,NA,NA,0,0,0,NA,NA,NA,NA,NA,"eight","section",0.827242,"section","eight",0.021,"0","0","0",13,189,"3.82","N","8","104","3.74","N","section","eight",0.021,0,0,"3.82","3.74",189,104,12.093653,0.110825
"security.tight","tight","security",8,94.31,3.68,11.04,0,NA,11097,1585.29,"NN",730.81,-0.17,1,"bpa","",0.021,0,13,0.08,535.407407407407,-0.177206086664222,1,589.473684210526,0.0088164676726956,1,1.25925925925924,0.0714424384104075,0,-92.3625730994153,-0.267742557755153,0,5,50.92,3.41,9.87,7,5,6406,1601.5,"JJ|RB",612.37,-0.63,1,33,NA,NA,0,0,0,NA,NA,NA,NA,NA,"tight","security",0.795078,"security","tight",0.021,"0","0","0",13,91,"3.32","N","13","28","4.21","AJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sedative.pill","pill","sedative",8,2.55,2.12,5.25,0,NA,18782,2683.14,"NN",765.88,0.33,0.92,"unclassified","",0.088,0,10,0.55,541.05,-0.0517608630598978,1,557.92,0.0708166762520651,1,-22.3192307692307,-0.116472886083185,0,-39.3274074074074,-0.261177980600202,-0.0740740740740741,4,11.82,2.78,7.94,14,10,3870,1290,"NN",667.36,-0.5,1,16,"pill","sedative",0.082553031957374,0.0596474706611692,0,"NULL","NULL","NULL","NULL","NULL","pill","sedative",0.609496,"sedative","pill",0.088,"0","1.11E-2","2.58E-2",10,1,"NULL","N","14","15","5.88","N","sedative","pill",0.088,0,0.0111,"NULL","5.88",1,15,5.258038,0.483295
"see.hear","hear","see",3,2556.73,5.12,13.27,14,0,2901,1450.5,"VB",644.31,-0.3,1,"category","",0.089,0.156,14,0.44,548.615384615385,0.0847351914657686,1,527.333333333333,-0.0327782689913973,1,-8.05288461538464,-0.0683554673266201,0,8.78205128205127,0.304628809941109,0,4,555.35,4.45,11.41,17,2,6529,2176.33,"VB|NN",581.06,-0.66,0.91,14,"hear","see",0.175282695055492,0.16833425108793,0.873589088036728,"0.06742672","0","0.42433","0.156","0.089","hear","see",0.427753,"see","hear",0.089,"0.156","2.0000000000000001E-4","2.0000000000000001E-4",14,772,"3.44","V","11","153","3.9","V","see","hear",0.089,0.156,0.0002,"3.44","3.9",772,153,0,0.42433
"seek.search","search","seek",4,18.31,2.97,9.89,11,3,2965,988.33,"VB",616.17,-0.46,1,"synonym","",0.03,0.042,5,0.43,557.114285714286,-0.154471895145464,1,512.90243902439,-0.13912707892301,1,-50.8415584415585,-0.25787527810821,0,-24.9738675958188,-0.176688328714584,0,6,48.37,3.39,11.27,1,0,8760,1752,"NN|VB",547.16,-0.83,0.94,14,"search","seek",0.866805486148289,0.844110432740582,0,"0.879489698","0","0.369331","0.042","0.03","seek","search",0.787263,"seek","search",0.03,"4.2000000000000003E-2","1.18E-2","0.33169999999999999",5,69,"3.71","V","9","66","3.43","V","seek","search",0.03,0.042,0.0118,"3.71","3.43",69,66,0,0.369331
"sell.borrow","borrow","sell",4,92.25,3.67,11.26,11,2,5382,1794,"VB|NN",670.52,-0.39,1,"unclassified","",0.017,0,14,0.29,510.9,-0.281159966667772,0.95,562.375,0.0899568740851928,1,23.9,0.208389431457511,0.05,21.9464285714286,0.0881887625433257,-0.0357142857142857,6,29.31,3.17,8.35,4,0,6925,1385,"VB",618.06,-0.69,0.94,12,"borrow","sell",0.329950644139456,0.329950644139456,0.475133025021075,"0.325921792","NULL","NULL","NULL","NULL","borrow","sell",0.5641,"sell","borrow",0.017,"0","0","3.8999999999999998E-3",14,41,"3.38","V","12","9","2.2599999999999998","V","sell","borrow",0.017,0,0,"3.38","2.26",41,9,17.115668,0.27066
"semester.hours","hours","semester",8,6.94,2.55,8.07,0,NA,23394,3342,"NN",706.85,-0.04,1,"unclassified","",0.026,0,17,0.14,512.230769230769,-0.211236947062811,1,506.8,-0.301384658787352,1,-11.8759305210918,-0.0552788222371563,0,21.8428571428571,0.310410439722218,0,5,214.88,4.04,11.25,5,0,5692,1423,"NN",599.85,-0.69,1,9,NA,NA,0,0,0,NA,NA,NA,NA,NA,"hours","semester",0.771143,"semester","hours",0.026,"0","0","5.5999999999999999E-3",17,10,"3.88","N","15","175","2.93","N","semester","hours",0.026,0,0,"3.88","2.93",10,175,12.304361,0.100052
"senator.politics","politics","senator",7,33.16,3.23,9.24,0,NA,15575,2595.83,"NN",684.56,-0.15,1,"supraordinate","",0.072,0,18,0.28,566.767857142857,0.286512594134452,0.982142857142857,571.28,0.505909264923822,0.96,31.4702380952381,0.259946460098332,-0.0297619047619048,63.5621052631579,0.225248174849788,0.04,8,16.57,2.93,9.91,1,0,14468,2066.86,"NN",693.66,-0.38,0.97,27,"politics","senator",0.477513153589814,0.507648500861861,0.0557879283230069,"0.340198518","NULL","NULL","NULL","NULL","politics","senator",0.745787,"senator","politics",0.072,"0","2.5600000000000001E-2","3.5000000000000003E-2",18,40,"NULL","N","13","69","2.59","N","senator","politics",0.072,0,0.0256,"NULL","2.59",40,69,18.915749,0.250698
"sensitive.shy","shy","sensitive",9,22.53,3.06,9.45,1,0,19129,2391.13,"JJ|NN",680.17,-0.16,1,"unclassified","",0.034,0,23,0.21,457,-0.634147664723874,1,458.964285714286,-0.668833315258439,1,30.7096774193548,0.131588345079812,0,87.6928571428571,0.363524521607997,-0.0285714285714286,3,18.37,2.97,8.32,9,6,1544,772,"JJ|NN|VB",628.7,-0.59,1,33,NA,NA,0,0,0,NA,NA,NA,NA,NA,"shy","sensitive",0.542913,"sensitive","shy",0.034,"0","6.9999999999999999E-4","4.0000000000000001E-3",23,59,"NULL","AJ","16","13","NULL","AJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sentence.period","period","sentence",8,20.53,3.02,9.61,0,NA,20106,2872.29,"NN|VB",662.43,-0.34,1,"script","",0.099,0.087,18,0.1,562.709677419355,0.125722074091225,1,556.75,0.112771621608167,1,-10.1096774193549,0.0365239605552559,0,3.92741935483866,0.150454624649887,0,6,27.78,3.15,10.89,0,NA,13742,2748.4,"NN",581.78,-0.67,1,21,NA,NA,0,0,0,NA,NA,NA,NA,NA,"sentence","period",0.738435,"sentence","period",0.099,"8.6999999999999994E-2","0","3.0999999999999999E-3",18,34,"4.76","N","12","265","3.92","N","sentence","period",0.099,0.087,0,"4.76","3.92",34,265,3.482488,0.08522
"serious.student","student","serious",7,148.35,3.88,10.93,0,NA,16718,2786.33,"JJ|NN",621.21,-0.48,1,"fpa","",0.022,0,20,0.11,532.365853658537,0.0344697716312004,1,581,-0.0442019873314968,1,12.6341463414634,-0.0782545932330326,0,67,0.493625978585421,0,7,43.04,3.34,10.94,0,NA,14096,2349.33,"NN",568.3,-0.75,0.97,26,NA,NA,0,0,0,NA,NA,NA,NA,NA,"student","serious",0.766305,"serious","student",0.022,"0","0","0",20,116,"2.63","AJ","22","131","6.38","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"set.television","television","set",3,231.47,4.07,12.57,18,2,3385,1692.5,"VB|NN|JJ",694.68,-0.38,1,"bpa","",0.107,0.064,23,0.27,634.571428571429,0.144480249633036,1,554.772727272727,-0.15019631755507,1,-64.624060150376,-0.0914220276658611,0,-17.3227272727272,0.0783077302891548,0,10,33.9,3.24,10.02,0,NA,22363,2484.78,"NN",671.62,-0.45,1,70,NA,NA,0,0,0,NA,NA,NA,NA,NA,"television","set",0.817818,"set","television",0.107,"6.4000000000000001E-2","8.9999999999999998E-4","2.9999999999999997E-4",23,137,"3.05","V","19","50","6.4","N","set","television",0.107,0.064,0.0009,"3.05","6.4",137,50,1.738961,0.210529
"seven.eleven","eleven","seven",5,104.45,3.73,10.03,2,0,8228,2057,"minor|NN",643.75,-0.3,1,"fpa","",0.108,NA,12,0.67,523.464285714286,-0.0819943872999335,1,514,-0.236301766484118,0.952380952380952,-36.7499999999999,-0.352265117274249,0,111.535714285714,0.564831783543799,0.0476190476190477,6,12.98,2.82,8.05,0,NA,11347,2269.4,"minor|NN",625.33,-0.63,0.97,4,NA,NA,0,0,0,NA,NA,NA,NA,NA,"eleven","seven",0.267329,"seven","eleven",0.108,"NULL","NULL","NULL",12,113,"NULL","N","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"several.thousand","thousand","several",7,38.78,3.3,12.05,0,NA,16748,2791.33,"JJ|RB",675.61,-0.21,1,"category","fpa",0.013,NA,12,0.37,575.896551724138,-0.0312050806826589,1,510.407407407407,-0.0515443875653056,1,-45.1346469622331,-0.270159109169767,0,18.4950316169828,0.000829668608394445,0,8,69.29,3.55,9.7,0,NA,11641,1663,"minor|NN",664.24,-0.38,0.97,5,NA,NA,0,0,0,NA,NA,NA,NA,NA,"thousand","several",0.576599,"several","thousand",0.013,"NULL","NULL","NULL",12,377,"NULL","AJ","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sew.knit","knit","sew",3,5.49,2.45,7.18,15,11,2340,1170,"VB",667.96,-0.24,0.96,"category","",0.039,0.284,21,0.25,568.058823529412,0.388992157932165,1,639.756097560976,0.511382941955451,1,141.441176470588,0.0531356848665503,0,-28.3857271906053,0.0507074707601773,-0.0740740740740741,4,1.9,1.99,7.01,2,2,3800,1266.67,"VB",674.06,-0.44,0.94,5,"knit","sew",0.284143331156495,0.120451147117928,0.0831357241719031,"0.146336423","10.630495","0.216002","0.284","0.039","knit","sew",0.606925,"sew","knit",0.039,"0.28399999999999997","4.3E-3","1.89E-2",21,6,"4.33","V","15","10","4.5999999999999996","V","sew","knit",0.039,0.284,0.0043,"4.33","4.6",6,10,10.630495,0.216002
"shade.glasses","glasses","shade",5,5.96,2.48,8.71,8,3,6092,1523,"NN|VB",672.46,-0.36,1,"synonym","",0.021,0,11,0.19,547.947368421053,-0.0332722162693001,1,523.035714285714,-0.100341855410503,1,-43.1695906432748,-0.134388500268583,0,20.9642857142857,-0.0514931622957397,-0.0769230769230769,7,33.12,3.23,9.05,2,1,11998,1999.67,"NN",645.34,-0.45,1,20,NA,NA,0,0,0,NA,NA,NA,NA,NA,"glasses","shade",0.757567,"shade","glasses",0.021,"0","0","8.0999999999999996E-3",11,28,"4.72","N","16","29","6.02","N","shade","glasses",0.021,0,0,"4.72","6.02",28,29,16.675282,0.130726
"shave.beard","beard","shave",5,13.76,2.85,7.52,10,7,4724,1181,"NN|VB",642.32,-0.43,1,"unclassified","",0.123,0.09,12,0.42,554.08,0.0691584092168856,0.96,649.266666666667,0.543110023320433,0.955555555555556,59.77,-0.205399852775657,-0.0599999999999999,-41.7333333333333,-0.294838622019042,-0.0888888888888889,5,12.61,2.81,8.06,3,3,6266,1566.5,"NN",575.35,-0.6,0.91,7,"beard","shave",0.494865324766769,0.459945617091531,0,"0.45632509","20.035262","0.325918","0.09","0.123","beard","shave",0.439418,"shave","beard",0.123,"0.09","0","3.04E-2",12,6,"4.54","N","13","26","5.68","N","shave","beard",0.123,0.09,0,"4.54","5.68",6,26,20.035262,0.325918
"she.her","her","she",3,3732.88,5.28,13.1,4,2,3044,1522,"minor",617.68,-0.47,1,"synonym","",0.123,0.149,5,0.98,525.757575757576,-0.0327927092719618,0.96969696969697,565.74,0.0028797286731589,1,-11.4575757575758,-0.100894924009286,0.0303030303030303,-70.1945454545454,-0.21728239828262,0,3,2835.82,5.16,13.3,6,0,7911,3955.5,"minor",610.56,-0.66,1,3,"her","she",0.869916373780085,0.851678189625998,0.367529715764152,"0.79831633","NULL","NULL","0.149","0.123","she","her",0.132889,"she","her",0.123,"0.14899999999999999","0","1.32E-2",5,2859,"4.0199999999999996","P","8","3037","NULL","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sheet.white","white","sheet",5,11.61,2.77,9.74,6,0,5268,1317,"NN",637.3,-0.26,1,"perceptual property","",0.034,0,8,0.06,552.735294117647,0.04419076569773,0.970588235294118,515.52,-0.112341089798517,1,-28.9495798319327,-0.216198641559421,0.0294117647058824,20.6921212121213,0.0586742462821623,0,5,171.45,3.94,11.92,3,1,7890,1972.5,"JJ|NN",553.97,-0.88,0.97,134,NA,NA,0,0,0,NA,NA,NA,NA,NA,"white","sheet",0.736568,"sheet","white",0.034,"0","7.3000000000000001E-3","1.0699999999999999E-2",8,45,"5.46","N","8","365","4.68","N","sheet","white",0.034,0,0.0073,"5.46","4.68",45,365,8.081526,0.023211
"sheets.satin","satin","sheets",6,12.47,2.8,9,1,0,6274,1254.8,"NN",661.77,-0.2,1,"bpa","",0.014,0.203,12,0.16,709.571428571429,0.444018199228638,0.821428571428571,604.352941176471,0.231497540086211,0.882352941176471,-144.071428571429,0.259992877358531,0.142857142857143,1.04705882352937,0.123597373856232,-0.0823529411764705,5,2.61,2.13,7.33,2,2,16589,4147.25,"NN",695.5,-0.27,0.9,5,NA,NA,0,0,0,NA,NA,NA,NA,NA,"satin","sheets",0.713988,"sheets","satin",0.014,"0.20300000000000001","0","0",12,30,"5.46","N","9","5","5.9","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shelf.desk","desk","shelf",5,6.96,2.55,8.64,2,1,4879,1219.75,"NN",624,-0.37,1,"category","",0.026,0,19,0.32,541.62962962963,-0.0774304817901056,1,508.787234042553,-0.167342544941436,1,-14.6002178649238,-0.108428740255887,-0.0294117647058824,9.14133738601828,0.0684458221656397,-0.0714285714285714,4,43.9,3.35,9.52,3,2,7316,2438.67,"NN",636.52,-0.66,0.97,19,"desk","shelf",0.361064605808199,0.367396605535896,0.317847025592248,"NULL","NULL","NULL","NULL","NULL","desk","shelf",0.640471,"shelf","desk",0.026,"0","4.1000000000000003E-3","1.0800000000000001E-2",19,12,"NULL","N","18","65","5.79","N","shelf","desk",0.026,0,0.0041,"NULL","5.79",12,65,12.828901,0.289035
