type,TargetWord,Prime,jcn,root,raw,affix,PLength,PSubFreq,PLogSubFreq,PLogHAL,POrthoN,PFreqGreater,PBGSum,PBGMean,PPOS,PELP LDT RT,PELP LDT Z,PELP LDT Acc,Relation1,Relation2,FAS,BAS,PCueFanOut,LSA,LDT 200ms RT,LDT 200ms Z,LDT 200ms Acc,LDT 1200ms RT,LDT 1200ms Z,LDT 1200ms Acc,LDT 200ms RT Priming,LDT 200ms Z Priming,LDT 200ms Acc Priming,LDT 1200ms RT Priming,LDT 1200ms Z Priming,LDT 1200ms Acc Priming,ELP NT RT,ELP NT Z,ELP NT Acc,NT 200ms RT,NT 200ms Z,NT 200ms Acc,NT 1200ms RT,NT 1200ms Z,NT 1200ms Acc,NT 200ms RT Priming,NT 200ms Z Priming,NT 200ms Acc Priming,NT 1200ms RT Priming,NT 1200ms Z Priming,NT 1200ms Acc Priming,TLength,TSubFreq,TLogSubFreq,TLogHAL,TOrthoN,TFreqGreater,TBGSum,TBGMean,TPOS,TELP_LDT_RT,TELP_LDT_Z,TELP_LDT_Acc,TTargetFanIn,combined, MSG, OSG, QSS, TSS,bow_cos,f_ldt_RT_ELP,f_ldt_Z_ELP,f_ldt_acc_ELP,f_name_RT_ELP,f_name_Z_ELP,f_name_acc_ELP,t_ldt_RT,t_ldt_Z,t_ldt_acc,t_name_RT,t_name_Z,t_name_acc,BEAGLE_RPs,BEAGLE_PMI,BEAGLEcosine,BEAGLEWIKININ,BEAGLEWIKICosine
first_assoc,lunch,NOON,21.62,0.34,0.34,0.2,4,18.12,2.97,8.49,8,2,6331,2110.33,NN,619.91,-0.72,0.91,script,,0.2,0.038,13,0.35,625.9677419,-0.212758734,1,586.5,-0.478343851,1,-51.21774194,-0.135776692,0.0625,31.59677419,0.200688876,0,623.3,-0.43,1,577.0952381,-0.02823159,0.952380952,541.8108108,0.080416907,1,-61.06582633,-0.131385294,-0.047619048,-74.96465696,-0.475544367,0,5,104.12,3.73,9.31,6,1,5352,1338,NN|VB,587.55,-0.67,1,18,,,,,,0.49636,619.91,-0.72,0.91,623.3,-0.43,1,587.55,-0.67,1,601.18,-0.59,1,0.3082,2.6985,0.3661,50,0.3739
first_assoc,machine,COPIER,12.81,0.13,0.13,0,6,0.63,1.52,6.89,4,3,11460,2292,NN,638.03,-0.54,0.94,fpa,,0.236,0,14,0.38,762.9677419,0.188628593,0.967741935,635.0606061,-0.122826373,0.96969697,-133.4828935,-0.054570924,0.028347996,57.16520039,0.278374312,0.001955034,628.04,-0.21,1,535.8,-0.003758541,1,520.969697,0.094164458,0.96969697,73.2,0.09791014,0,-21.01731602,0.030848117,-0.03030303,7,70.25,3.55,11.7,0,,14917,2486.17,NN|VB,569.71,-0.83,0.94,39,,,,,,0.645653,638.03,-0.54,0.94,628.04,-0.21,1,569.71,-0.83,0.94,593.82,-0.51,1,0.0993,1.4635,0.2294,42,0.2872
first_assoc,mad,PISSED,,0.55,0.55,0.54,6,25.49,3.11,,6,,,,,,,,category,,0.311,0.029,7,0.24,637.6451613,-0.429060505,0.967741935,592.71875,-0.282080258,1,-25.33266129,0.18918177,0.030241935,41.95866935,0.148560281,0,,,,497.1538462,-0.136674355,1,504,-0.319804375,1,21.44992743,-0.199633197,0,41.17241379,0.179438379,0,3,113.41,3.76,9.79,17,7,2731,1365.5,JJ|NN,584.94,-0.71,0.97,50,,,,,,0.535513,NA,NA,NA,NA,NA,NA,584.94,-0.71,0.97,563.86,-0.69,1,0,0.3978,0.1452,413,NA
first_assoc,magazine,ISSUE,7.01,0,0,0,5,34.14,3.24,11.68,0,,5608,1402,NN|VB,653.22,-0.59,0.94,,,0.104,0,24,0.24,659.5483871,0.013945891,0.870967742,705.6666667,0.06856939,1,81.1703629,0.150263233,-0.129032258,86.70833333,0.347080409,0.0625,563.31,-0.65,0.96,499.3636364,-0.383457915,1,556.4545455,0.263579156,1,43.35064935,0.590111105,0,-50.20454545,-0.221911225,0,8,33.2,3.23,11.01,0,,12477,1782.43,NN,609.91,-0.55,1,29,,,,,,0.563457,653.22,-0.59,0.94,563.31,-0.65,0.96,609.91,-0.55,1,651.5,-0.41,1,0.0742,0.6074,0.3315,1323,0.6895
first_assoc,magic,MAGICIAN,20.37,0.58,0.58,0.49,8,7.65,2.59,7.6,0,,10923,1560.43,NN,663,-0.18,0.97,script,,0.226,0.034,12,0.54,627.15625,-0.302497528,0.96875,711.6875,-0.197929964,0.96875,0.692234848,0.194353145,0.089962121,-80.75,0.062967602,0,728,-0.19,0.92,537.3571429,-0.030114034,1,435.8888889,-0.408781868,1,-5.807142857,-0.132274018,0,101.250646,0.46205366,0,5,52.69,3.43,10.78,1,0,5334,1333.5,NN|VB,611.91,-0.62,1,19,,,,,,0.378301,663,-0.18,0.97,728,-0.19,0.92,611.91,-0.62,1,645.73,-0.46,1,0.0788,5.6855,0.2691,15,0.6552
first_assoc,maid,CLEANER,9.84,0.37,0.37,0.2,7,6.92,2.55,8.33,3,1,17730,2955,JJ|NN,650.58,-0.54,1,unclassified,,0.061,0,27,0.1,695.71875,0.290975098,0.9375,747.0909091,-0.006323006,0.909090909,-78.78125,-0.361067886,-0.03125,3.596590909,0.196836705,-0.059659091,627.93,-0.45,1,504.0222222,-0.272219985,1,541.5714286,-0.023857019,1,102.3623932,0.340140914,0,-2.221428571,0.632452315,0,4,22.82,3.07,7.45,7,6,3445,1148.33,NN,661.81,-0.52,0.97,13,,,,,,0.627676,650.58,-0.54,1,627.93,-0.45,1,661.81,-0.52,0.97,566.25,-0.71,1,0.0897,0.7924,0.0741,11363,0.2913
first_assoc,mail,MAILMAN,19.8,0.19,0.19,0.07,7,2.88,2.17,5.85,0,,9299,1549.83,NN,635.24,-0.49,1,,,0.373,0,12,0.48,668.5454545,-0.101298868,1,677.46875,-0.283705866,1,-17.33333333,-0.174762088,0.090909091,35.01512097,0.220371912,0.032258065,586.14,-0.5,1,570.2916667,0.037826854,0.958333333,495.8461538,-0.17693245,0.923076923,-39.77442529,0.074362961,-0.007183908,90.00384615,0.453929717,-0.076923077,4,36.84,3.27,12.47,16,0,4031,1343.67,NN|VB,615.82,-0.62,1,20,,,,,,0.736223,635.24,-0.49,1,586.14,-0.5,1,615.82,-0.62,1,577.92,-0.64,1,0.0263,16.161,0.1243,1677,NA
first_assoc,major,MINOR,11.81,0.06,0.06,0.04,5,12.82,2.82,10.17,2,0,11820,2955,JJ|NN,645.18,-0.63,1,antonym,,0.538,0.408,13,0.35,659.6129032,-0.034209476,0.967741935,724.9677419,-0.136030675,1,26,0.087512728,0,-137.998045,-0.333309713,0,580.5,-0.64,1,565.65,0.168628038,1,535.6428571,0.019007894,1,-37.65,-0.376132985,0,109.1171429,0.307306777,0,5,104.76,3.73,11.52,2,0,4596,1149,JJ|NN,566.1,-0.72,1,23,,,,,,0.486408,645.18,-0.63,1,580.5,-0.64,1,566.1,-0.72,1,589.26,-0.62,1,0.2241,1.6593,0.3902,4,0.8245
first_assoc,make,CREATE,0,0.13,0.13,0.19,6,25.27,3.11,11.2,1,0,15729,3145.8,VB|NN,641.09,-0.57,0.97,synonym,,0.269,0.172,13,0.37,607.46875,-0.323243751,0.96875,753.15625,-0.07226531,0.90625,-28.8125,0.138591206,-0.03125,23.875,0.01391579,-0.03125,641.21,-0.33,1,511.8857143,-0.442003206,1,581.6956522,-0.058034699,0.913043478,80.23928571,0.728416493,0,-44.85354691,-0.130568599,-0.086956522,4,1387.75,4.85,13.16,17,0,2909,969.67,VB|NN,621.23,-0.61,0.91,64,,,,,,0.585465,641.09,-0.57,0.97,641.21,-0.33,1,621.23,-0.61,0.91,664.59,-0.4,1,0.3764,0.0678,NA,NA,NA
first_assoc,maker,MANUFACTURER,0,0.44,0.44,0.26,12,1.78,1.96,9.56,2,0,21387,1944.27,NN,877.55,0.27,1,synonym,,0.227,0,24,0.3,710.40625,0.214992219,0.875,843.6129032,0.117559085,0.935483871,-15.56754032,0.163371081,-0.092741935,-106.5816532,0.070404596,0.029233871,681.67,-0.36,1,543.2222222,0.190506449,0.925925926,497.3684211,0.072610357,1,56.99206349,-0.210214855,0.068783069,33.92324561,-0.035300854,0.083333333,5,4.92,2.4,9,4,2,9071,2267.75,NN,597.18,-0.67,0.97,8,,,,,,0.598521,877.55,0.27,1,681.67,-0.36,1,597.18,-0.67,0.97,587.52,-0.69,1,0.095,0.9515,0.1874,2279,0.673
first_assoc,male,FEMALE,6.56,0,0,0,6,31.61,3.21,10.67,0,,9742,1948.4,JJ|NN,588.35,-0.64,0.94,category,,0.552,0.648,12,0.96,589.75,-0.525883357,1,667.90625,-0.353350329,0.96875,-50.84375,0.044840382,0.0625,65.44858871,0.131447624,0.001008065,630.88,-0.35,0.96,503.7142857,-0.186832071,1,552.6315789,-0.028158027,1,54.54658385,0.146470938,0,-24.21052632,-0.133063942,0.052631579,4,33.94,3.24,10.98,23,3,8160,2720,JJ|NN,616,-0.71,0.94,20,,,,,,0.183703,588.35,-0.64,0.94,630.88,-0.35,0.96,616,-0.71,0.94,552.26,-0.75,1,0.1521,2.1213,0.4008,15,0.1096
first_assoc,mall,PLAZA,0,0.39,0.39,0.34,5,5.9,2.48,8.66,0,,3068,767,NN,609.85,-0.52,1,unclassifed,,0.23,0,13,0.22,574.7419355,-0.541257443,1,801.4375,0.116586005,1,65.22681452,0.414679136,0.0625,-164.8568548,-0.002926746,0.032258065,606,-0.62,1,582.1428571,0.07325323,0.952380952,521.6666667,-0.028192842,0.916666667,-41.66917293,-0.218484777,-0.047619048,77.5,0.400440097,0,4,18.9,2.98,8.96,16,8,6361,2120.33,NN,607.26,-0.55,1,12,,,,,,0.701469,609.85,-0.52,1,606,-0.62,1,607.26,-0.55,1,605.79,-0.6,1,0.2452,26.397,0.1251,3148,0.6749
first_assoc,man,MISTER,1.17,0.19,0.19,0.19,6,45.61,3.37,7.69,5,2,18253,3650.6,NN,701.97,-0.29,0.97,synonym,,0.221,0,12,0.48,695.40625,0.073709967,0.9375,767.09375,-0.133639567,0.96875,55.625,-0.203809879,-0.03125,-182.6421371,-0.230026756,0.001008065,594.81,-0.55,1,655,0.184520236,1,528.8518519,-0.223048153,1,-134.2307692,-0.506131381,0,-22.73420479,0.039769566,0,3,1845.75,4.97,12.15,16,2,5163,2581.5,NN|VB,512.53,-1,0.97,171,,,,,,0.482087,701.97,-0.29,0.97,594.81,-0.55,1,512.53,-1,0.97,579.21,-0.67,1,0.0826,0.5796,NA,NA,NA
first_assoc,manners,ETIQUETTE,21.54,0.48,0.48,0.47,9,1.88,1.99,7.79,0,,13530,1691.25,NN,816.81,-0.08,0.91,category,,0.444,0.166,11,0.19,684.5625,0.26536903,1,728.4545455,0.124430706,0.939393939,122.8920455,0.550614538,0.060606061,114.9970674,0.364754289,0.003910068,839.5,0.34,1,552.8181818,0.325935665,1,574.0740741,0.107386094,1,-16.02406417,-0.177629287,0,-51.31407407,-0.024072265,0,7,12.76,2.81,8,1,0,15435,2572.5,NN,658.77,-0.46,0.94,12,,,,,,0.465523,816.81,-0.08,0.91,839.5,0.34,1,658.77,-0.46,0.94,627.04,-0.54,1,0,18.787,0.1714,142,0.4322
first_assoc,many,VARIETY,,0,0,0,7,5.76,2.47,10.33,0,,9625,1604.17,NN,734.31,-0.29,1,synonym,,0.135,0,17,0.53,739.2424242,0.461791197,0.96969697,629.516129,-0.087495987,0.838709677,-130.3714565,-0.590327326,0.034213099,160.4516129,0.576887163,-0.064516129,711.58,-0.28,0.96,583.7741935,0.016103288,0.967741935,591.5789474,0.164390372,1,-37.88530466,-0.170632124,0.004778973,-30.39712919,-0.019965838,0.060606061,4,359.43,4.26,13.07,3,0,5319,1773,JJ|NN|minor,620.43,-0.57,0.88,46,,,,,,0.619219,734.31,-0.29,1,711.58,-0.28,0.96,620.43,-0.57,0.88,616.8,-0.44,1,0.2097,0.1281,NA,NA,NA
first_assoc,map,ATLAS,13.82,0.16,0.16,0.18,5,1.02,1.72,8.58,0,,8072,2018,NN,650.09,-0.49,1,category,,0.527,0.024,10,0.71,610.875,-0.374295929,0.96875,609.34375,-0.328910249,0.9375,47.5766129,0.422237824,0.097782258,137.4304435,0.423827436,0.131048387,648,-0.43,1,506.2380952,-0.145838424,1,560.9117647,-0.079499918,1,36.86446886,0.329956367,0,-69.43350384,-0.121932139,0,3,31.82,3.21,10.16,18,3,2553,1276.5,NN|VB,586.97,-0.68,1,20,,,,,,0.555102,650.09,-0.49,1,648,-0.43,1,586.97,-0.68,1,598.85,-0.52,1,0.178,1.9189,0.6158,5,0.4712
first_assoc,marker,HIGHLIGHT,17.26,0.24,0.24,0.17,9,1.55,1.9,8.07,0,,6827,853.38,VB|NN,605.28,-0.59,0.97,,,0.087,0,25,0.16,660.4375,-0.227612048,1,740.84375,0.099288806,0.96875,78.1875,0.488493544,0.0625,12.00919118,0.089266242,-0.03125,633.96,-0.29,1,573.125,0.05979101,1,538.0571429,-0.014014047,0.971428571,100.7211538,0.257963061,0.076923077,-10.83492063,0.036794526,0.008465608,6,5.24,2.43,8.23,4,2,11975,2395,NN,591.37,-0.65,1,5,,,,,,0.91964,605.28,-0.59,0.97,633.96,-0.29,1,591.37,-0.65,1,562.33,-0.6,1,0.085,0.0571,0.086,2362,0.3878
first_assoc,market,STOCK,8.82,0.18,0.18,0.18,5,25.49,3.11,10.68,6,0,6522,1630.5,NN|VB,592.76,-0.59,1,fpa,,0.154,0.014,21,0.41,650.6875,-0.288706879,1,758.7058824,-0.010807783,0.970588235,-18.40625,0.153539961,0.0625,-125.8994307,-0.1243629,-0.029411765,659.56,-0.3,1,531.0526316,-0.177630481,1,519.6153846,-0.308247766,1,7.502923977,0.111182533,0,-0.313059034,0.097498953,0,6,36.24,3.27,11.5,2,0,7167,1433.4,NN|VB,594.38,-0.74,1,13,,,,,,0.395609,592.76,-0.59,1,659.56,-0.3,1,594.38,-0.74,1,602.26,-0.68,1,0.2318,1.5564,0.5039,11,0.6149
first_assoc,marriage,THRESHOLD,17.65,0,0,0,9,2.76,2.15,8,0,,14720,1840,NN,699.61,-0.23,0.94,unclassifed,,0.133,0,22,0.05,619.5151515,-0.34949205,0.96969697,630.0967742,-0.179624253,1,81.01609848,0.37849395,-0.03030303,82.15322581,0.198222842,0,655.81,-0.28,0.96,625.5,0.392457869,1,545.9722222,0.208299891,1,-98.85,-0.16111855,0,32.5515873,0.086741154,0,8,77.06,3.59,9.97,1,0,11212,1601.71,NN,593.85,-0.61,1,37,,,,,,0.926076,699.61,-0.23,0.94,655.81,-0.28,0.96,593.85,-0.61,1,630.19,-0.52,0.96,0.0347,0.0838,0.1054,6210,0.2628
first_assoc,marry,SINGLE,18.28,0,0,0,6,72.08,3.57,11.46,5,0,16364,3272.8,JJ|NN|RB|VB,661.69,-0.64,0.97,antonym,,0.197,0.033,11,0.2,595.7878788,-0.302139725,1,638.59375,-0.181994386,0.9375,76.52462121,0.29696159,0.09375,147.15625,0.621206434,-0.03125,642.46,-0.36,1,543.1428571,-0.01792432,1,516.85,0.091481034,1,51.28021978,0.329014201,0,27.72692308,0.07176664,0,5,104.35,3.73,8.97,8,4,5857,1464.25,VB,629.18,-0.47,0.97,9,,,,,,0.818694,661.69,-0.64,0.97,642.46,-0.36,1,629.18,-0.47,0.97,572.85,-0.65,1,0.122,0.0306,0.2766,3642,0.2398
first_assoc,massage,RUB,19.53,0.1,0.1,0.08,3,15.45,2.9,8.35,14,5,1041,520.5,VB|NN,544.55,-0.74,0.91,synonym,,0.158,0.167,23,0.16,787.59375,0.000912669,0.96875,733.875,0.249897735,1,-42.875,0.038047621,0,74.24264706,0.187964569,0.029411765,549.57,-0.76,1,668.0416667,0.907457198,0.958333333,573.9142857,0.515671966,0.971428571,-16.34935897,0.29333726,0.03525641,71.55,0.770307059,0.15,7,11.08,2.75,8.3,2,2,7434,1239,NN,694.81,-0.39,0.91,5,,,,,,0.625708,544.55,-0.74,0.91,549.57,-0.76,1,694.81,-0.39,0.91,723.28,-0.1,1,0.0582,5.9035,0.1149,4449,0.2567
first_assoc,material,CLOTH,0,0.25,0.25,0.38,5,6.1,2.49,9.32,1,0,4276,1069,NN,629.12,-0.48,0.97,supraordinate,,0.206,0.15,21,0.24,677.71875,0.025628192,0.9375,679.3870968,0.065985711,0.967741935,-1.105846774,-0.234469929,-0.0625,-6.668346774,0.199413283,-0.032258065,620.26,-0.48,1,552.4583333,0.159043598,1,575.0454545,0.339104684,1,83.10166667,0.438432606,0,-0.152597403,-0.064374854,0,8,22.14,3.05,10.99,1,0,23476,3353.71,NN|JJ,605.06,-0.56,1,24,,,,,,0.750575,629.12,-0.48,0.97,620.26,-0.48,1,605.06,-0.56,1,687.15,-0.26,1,0.1293,0.539,0.2832,240,0.5074
first_assoc,math,CALCULATOR,19.76,0.71,0.71,0.2,10,1.29,1.83,8.26,0,,16960,1884.44,NN,616.9,-0.52,0.91,functional property,,0.496,0.012,12,0.23,580.875,-0.478034946,1,604.1935484,-0.346341253,0.967741935,22.8125,0.36456331,0.03125,168.8387097,0.250614893,0,649,-0.37,1,534.52,-0.202358046,1,554.625,0.029208692,1,36.12864865,0.306367075,0.027027027,-71.27717391,-0.401682845,0,4,16.39,2.92,9.82,11,2,7184,2394.67,NN,687.5,-0.5,0.94,80,,,,,,0.635785,616.9,-0.52,0.91,649,-0.37,1,687.5,-0.5,0.94,610.81,-0.49,1,0.0257,4.3725,0.0737,4997,0.3371
first_assoc,maybe,MIGHT,,0.18,0.18,0.11,5,516.35,4.42,12.53,7,1,3001,750.25,VB|NN,612,-0.63,0.97,synonym,,0.209,0.026,16,0.35,623.75,-0.456780827,1,641.6666667,-0.235571782,0.933333333,-31.4375,0.111485813,0.0625,-9.279569892,-0.06853416,-0.002150538,554.71,-0.7,0.97,526.95,-0.43916542,1,621.5833333,0.310774481,1,-3.725,0.383599791,0.05,-129.25,-0.382119771,0,5,926.45,4.67,12.02,0,,3007,751.75,RB|NN,594.41,-0.51,1,15,,,,,,0.269833,612,-0.63,0.97,554.71,-0.7,0.97,594.41,-0.51,1,575.57,-0.61,1,0.3069,0.1096,NA,NA,NA
first_assoc,maze,LABYRINTH,0,0.19,0.19,0.15,9,0.8,1.62,7.02,0,,17267,2158.38,NN,876.46,0.27,0.93,synonym,,0.465,0.016,9,0.37,755.0625,0.649481413,0.78125,670.7333333,-0.327729361,0.966666667,8.5625,0.212554237,-0.03125,169.1376344,0.724711713,0.095698925,741.38,-0.11,0.92,552.1538462,0.154688072,1,512,-0.216418492,0.974358974,18.72615385,-0.041534574,0,34.92307692,0.339434604,-0.025641026,4,2.55,2.12,8.78,13,3,2288,762.67,NN,624.41,-0.63,0.97,5,,,,,,0.411818,876.46,0.27,0.93,741.38,-0.11,0.92,624.41,-0.63,0.97,592.56,-0.6,1,0.2014,26.8654,0.1919,27,0.6392
first_assoc,me,SELF,15.06,0.55,0.55,0.55,4,14.16,2.86,10.29,2,1,3866,1288.67,NN,593.85,-0.71,0.97,synonym,,0.479,0.013,13,0.08,599.71875,-0.287381927,1,625.25,-0.202980368,0.96875,32.46875,0.131200867,0.03125,8.814516129,-0.082659389,0.001008065,630.41,-0.41,1,522.3157895,-0.297263676,1,540.8461538,0.071100333,1,84.27511962,0.25495834,0,51.79384615,0.437231615,0,2,9241.94,5.67,14.08,7,2,1741,1741,minor,609.45,-0.67,1,104,,,,,,0.826837,593.85,-0.71,0.97,630.41,-0.41,1,609.45,-0.67,1,582.39,-0.75,1,0,0.314,NA,NA,NA
first_assoc,mean,HARSH,,0.18,0.18,0.2,5,7.1,2.56,8.5,1,1,6874,1718.5,JJ,625.45,-0.56,1,category,,0.212,0,17,0.14,587.53125,-0.107823877,0.9375,606.3939394,-0.369484012,1,5.952620968,-0.028547765,-0.0625,109.1544477,0.2616371,0.032258065,521.19,-0.87,1,483.047619,-0.225312361,1,529.8846154,-0.141497344,0.961538462,105.6765189,0.53947634,0,31.20629371,0.557269253,-0.038461538,4,1243.98,4.8,11.93,9,0,7039,2346.33,VB|NN,634,-0.63,1,119,,,,,,0.783007,625.45,-0.56,1,521.19,-0.87,1,634,-0.63,1,544.95,-0.74,1,0.1007,0.0944,0.2236,912,0.4174
first_assoc,meaning,DEFINITION,10,0.25,0.25,0.06,10,5.8,2.47,11.61,0,,26329,2925.44,NN,671.13,-0.33,0.91,synonym,,0.229,0.27,9,0.6,613.969697,-0.129206364,1,719.2580645,0.053642378,0.967741935,74.54545455,0.341685512,0,-56.88306452,0.013529123,0.030241935,736.7,-0.08,1,550.76,0.216958872,1,760.5882353,0.858382991,1,-0.082580645,-0.236050763,0,-210.6682353,-0.820670257,0.04,7,37.33,3.28,10.37,2,0,19371,3228.5,NN|VB,622.79,-0.64,0.97,13,,,,,,0.622652,671.13,-0.33,0.91,736.7,-0.08,1,622.79,-0.64,0.97,630.25,-0.54,1,0.2341,0.2936,0.6001,2,0.4079
first_assoc,meat,RAW,17.33,0.19,0.19,0.09,3,10.18,2.72,9.42,13,6,3336,1668,JJ|NN,622.2,-0.56,1,fpa,,0.336,0.013,20,0.28,698.25,-0.007816393,1,634.625,-0.285438305,0.90625,-33.28125,0.045141257,0.03125,26.46590909,0.212085583,-0.09375,561.11,-0.73,1,566.3428571,0.041944625,1,701.1111111,0.08317312,1,-57.60092166,-0.185980513,0.032258065,-69.44444444,0.414689433,0.055555556,4,43.65,3.35,9.61,13,5,7737,2579,NN,579.35,-0.75,1,68,,,,,,0.542766,622.2,-0.56,1,561.11,-0.73,1,579.35,-0.75,1,583.62,-0.7,1,0.075,2.6665,0.2138,400,0.4442
first_assoc,medicine,OINTMENT,4.41,0.33,0.33,0.09,8,1.63,1.92,6.41,0,,18930,2704.29,NN,853.72,0.16,0.88,supraordinate,,0.156,0,20,0.1,664.15625,-0.173931076,0.9375,686.375,0.172107545,0.90625,68.96496212,0.486162955,-0.001893939,2.1875,0.089997169,-0.09375,650.89,-0.27,0.96,611.9375,0.556227679,1,494.375,-0.085048116,0.958333333,-50.9375,-0.292084705,0.032258065,24.53409091,0.196080053,-0.041666667,8,34.2,3.24,9.89,0,,20551,2935.86,NN,655.91,-0.44,0.97,46,,,,,,0.653633,853.72,0.16,0.88,650.89,-0.27,0.96,655.91,-0.44,0.97,597,-0.52,1,0.0081,0.5185,0.0129,NA,0.1811
first_assoc,meet,INTRODUCE,8.79,0.15,0.15,0.11,9,34.73,3.25,9.06,0,,16729,2091.13,VB,771.38,-0.11,0.94,unclassified,,0.381,0.076,15,0.26,633.7096774,-0.261983681,1,592.75,-0.25171459,0.96875,10.93548387,0.377729805,0.096774194,15.7016129,-0.071892049,-0.03125,633.12,-0.55,1,551.3846154,0.088031329,1,581.7446809,0.120055957,1,2.504273504,-0.065191055,0,-13.12929624,-0.023477882,0,4,352.27,4.25,10.78,5,0,3965,1321.67,VB|NN,599.38,-0.61,1,11,,,,,,0.390576,771.38,-0.11,0.94,633.12,-0.55,1,599.38,-0.61,1,591.5,-0.64,1,0.206,0.0841,0.3009,404,0.7031
first_assoc,meeting,CONFERENCE,1.7,0.51,0.51,0.53,10,25.41,3.11,10.85,0,,25536,2837.33,NN,707.33,-0.26,1,synonym,,0.39,0.274,11,0.55,606.1612903,-0.162008896,1,639.40625,-0.126640753,0.96875,-3.255040323,0.10622838,0,152.96875,-0.003128996,-0.03125,710.41,0.07,1,627,0.319845887,1,674.65,0.493205404,1,-99.61111111,-0.528470334,0,-32.35,-0.045397364,0,7,132.39,3.83,10.54,1,0,19556,3259.33,NN|VB,648.12,-0.46,1,18,,,,,,0.486298,707.33,-0.26,1,710.41,0.07,1,648.12,-0.46,1,655.69,-0.43,1,0.1169,0.3964,0.4646,4,0.6276
first_assoc,men,WOMEN,,0,0,0,5,195.65,4,11.62,2,0,7112,1778,NN,653.88,-0.61,1,antonym,category,0.45,0.614,13,0.66,586.483871,-0.17408075,0.935483871,635.4375,-0.08329785,0.96875,22.26612903,-0.102285185,-0.033266129,-8.75,-0.276765973,0.09375,577.89,-0.74,1,530.5142857,-0.37491616,0.971428571,512.4878049,-0.131708625,1,-28.8,0.0727321,0.019047619,23.46457607,0.157838455,0,3,372.76,4.28,11.5,14,1,5557,2778.5,NN,540.55,-0.84,0.97,29,,,,,,0.241841,653.88,-0.61,1,577.89,-0.74,1,540.55,-0.84,0.97,579.87,-0.61,1,0.8082,0.8944,NA,NA,NA
first_assoc,messy,SLOB,,0.45,0.45,0.35,4,3.57,2.26,5.94,7,6,2258,752.67,NN|VB,682.12,-0.37,1,synonym,,0.243,0.028,14,-0.01,693.125,-0.145587839,0.9375,643.9032258,0.134257224,1,141.75,0.496329379,0.03125,41.50302419,-0.151927886,0.125,645.46,-0.35,1,521.1111111,-0.221777383,1,508.1290323,-0.257197767,1,78.05017921,0.27208402,0,28.77572965,0.254434673,0,5,6.86,2.55,7.8,2,0,8028,2007,JJ,597.84,-0.54,1,19,,,,,,0.677683,682.12,-0.37,1,645.46,-0.35,1,597.84,-0.54,1,570.93,-0.61,1,0,6.8099,0.0456,8825,0.3076
first_assoc,metal,STEEL,1.26,0.37,0.37,0.31,5,18.45,2.97,9.82,4,0,10564,2641,NN|VB,564.66,-0.84,0.97,supraordinate,,0.308,0.121,17,0.48,662.0625,-0.234103154,0.9375,701.09375,0.048931798,0.9375,9.15625,0.050403921,0,-52.24080882,-0.364152686,-0.003676471,647.61,-0.19,1,585.4615385,-0.01072531,1,642.1428571,0.670512175,1,-43.94301994,-0.057153193,0,-127.2428571,-0.709898668,0,5,19.45,3,10.24,2,0,8036,2009,NN,585.36,-0.68,0.97,45,,,,,,0.421679,564.66,-0.84,0.97,647.61,-0.19,1,585.36,-0.68,0.97,595.11,-0.6,1,0.27,0.9197,0.4635,24,0.3888
first_assoc,middle,CENTER,0,0,0,0,6,45.78,3.37,11.38,1,0,19023,3804.6,NN|VB,560.78,-0.78,1,synonym,,0.432,0.117,11,0.25,584.1818182,-0.394948517,1,662.0322581,-0.047210482,1,98.31818182,0.319266398,0,84.62399194,0.097377119,0.03125,580.37,-0.63,1,537.0909091,0.047721499,0.909090909,523.7297297,-0.103562185,1,-36.12215909,-0.238182175,-0.090909091,-51.72972973,-0.308816673,0,6,89.2,3.66,10.72,5,0,6152,1230.4,NN|JJ,649.94,-0.51,0.94,17,,,,,,0.778816,560.78,-0.78,1,580.37,-0.63,1,649.94,-0.51,0.94,655.5,-0.37,1,0.0497,0.289,0.3564,744,0.4585
first_assoc,mile,KILOMETER,14.02,0.48,0.48,0.44,9,0.39,1.32,5.98,0,,18196,2274.5,NN,794.9,-0.11,0.97,category,,0.5,0.152,12,0.4,605.8787879,-0.309473393,1,652.46875,-0.28268237,0.90625,112.2774621,0.490957988,0.09375,-2.09375,0.153167798,0,748.89,0.06,1,576.5,0.352723176,0.961538462,489.2222222,-0.143877987,1,-58.53846154,-0.419033111,-0.038461538,38.52777778,0.072710528,0,4,21,3.03,9.18,21,6,6220,2073.33,NN,618.12,-0.59,0.97,7,,,,,,0.421079,794.9,-0.11,0.97,748.89,0.06,1,618.12,-0.59,0.97,538.74,-0.85,1,0.5841,1.4611,0.3778,4,0.588
